game_id,series_id,game_number,date,patch,side,team,champion,pick_index,champion_games_before,champion_wins_before,champion_win_rate_before,champion_patch_games_before,champion_patch_win_rate_before,team_champion_games_before,team_champion_win_rate_before,picked_side_won
LOLTMNT02_395404,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,2,2026-05-01 11:19:40+00:00,16.08,RED,T1,Aphelios,2,22,12,0.5454545454545454,1,1.0,5,0.6,1
LOLTMNT02_395404,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,2,2026-05-01 11:19:40+00:00,16.08,RED,T1,Twisted Fate,3,11,8,0.7272727272727273,3,1.0,3,0.6666666666666666,1
LOLTMNT02_395404,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,2,2026-05-01 11:19:40+00:00,16.08,RED,T1,Sion,4,39,15,0.38461538461538464,5,0.4,3,1.0,1
LOLTMNT02_395404,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,2,2026-05-01 11:19:40+00:00,16.08,RED,T1,Lee Sin,5,21,12,0.5714285714285714,4,0.5,2,1.0,1
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,BLUE,T1,Aurora,1,48,18,0.375,10,0.3,6,0.3333333333333333,0
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,BLUE,T1,Pantheon,2,59,31,0.5254237288135594,8,0.375,6,0.5,0
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,BLUE,T1,Gragas,3,2,0,0.0,0,,0,,0
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,BLUE,T1,Poppy,4,12,6,0.5,2,0.5,0,,0
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,BLUE,T1,Kai'Sa,5,13,9,0.6923076923076923,0,,3,0.6666666666666666,0
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,RED,Hanwha Life Esports,Jayce,1,44,20,0.45454545454545453,10,0.6,3,1.0,1
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,RED,Hanwha Life Esports,Vi,2,47,23,0.48936170212765956,5,0.4,6,0.8333333333333334,1
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,RED,Hanwha Life Esports,Ahri,3,26,18,0.6923076923076923,5,0.8,3,1.0,1
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,RED,Hanwha Life Esports,Rakan,4,26,16,0.6153846153846154,0,,5,0.6,1
LOLTMNT02_395414,LCK_20260501_Hanwha_Life_Esports_vs_T1_S3,3,2026-05-01 12:17:37+00:00,16.08,RED,Hanwha Life Esports,Xayah,5,10,7,0.7,1,1.0,2,1.0,1
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,BLUE,Dplus Kia,Annie,1,31,21,0.6774193548387096,12,0.6666666666666666,6,0.8333333333333334,0
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,BLUE,Dplus Kia,Jayce,2,45,21,0.4666666666666667,11,0.6363636363636364,6,0.3333333333333333,0
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,BLUE,Dplus Kia,Lee Sin,3,22,13,0.5909090909090909,5,0.6,7,0.5714285714285714,0
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,BLUE,Dplus Kia,Lucian,4,29,14,0.4827586206896552,6,0.5,4,0.75,0
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,BLUE,Dplus Kia,Nami,5,21,10,0.47619047619047616,2,0.5,5,0.4,0
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,RED,Gen.G,Bard,1,44,27,0.6136363636363636,7,0.7142857142857143,8,0.875,1
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,RED,Gen.G,Ryze,2,63,33,0.5238095238095238,5,0.6,5,0.8,1
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,RED,Gen.G,Caitlyn,3,23,12,0.5217391304347826,6,0.6666666666666666,3,0.6666666666666666,1
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,RED,Gen.G,Xin Zhao,4,72,32,0.4444444444444444,15,0.2,8,0.625,1
LOLTMNT02_395585,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,1,2026-05-02 08:06:29+00:00,16.08,RED,Gen.G,Sion,5,40,16,0.4,6,0.5,5,1.0,1
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,BLUE,Gen.G,Seraphine,1,29,19,0.6551724137931034,5,0.6,7,0.5714285714285714,0
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,BLUE,Gen.G,Ashe,2,30,19,0.6333333333333333,5,0.8,6,0.6666666666666666,0
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,BLUE,Gen.G,Aurora,3,49,18,0.3673469387755102,11,0.2727272727272727,5,0.6,0
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,BLUE,Gen.G,Vi,4,48,24,0.5,6,0.5,4,0.75,0
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,BLUE,Gen.G,Aatrox,5,15,5,0.3333333333333333,0,,3,0.6666666666666666,0
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,RED,Dplus Kia,Jarvan IV,1,72,39,0.5416666666666666,12,0.75,11,0.7272727272727273,1
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,RED,Dplus Kia,Mel,2,11,3,0.2727272727272727,2,0.5,0,,1
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,RED,Dplus Kia,Pyke,3,5,1,0.2,0,,1,0.0,1
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,RED,Dplus Kia,Ahri,4,27,19,0.7037037037037037,6,0.8333333333333334,6,0.8333333333333334,1
LOLTMNT02_395589,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,2,2026-05-02 08:55:15+00:00,16.08,RED,Dplus Kia,Gnar,5,52,32,0.6153846153846154,8,0.625,6,1.0,1
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,BLUE,Dplus Kia,Orianna,1,42,23,0.5476190476190477,3,0.6666666666666666,4,0.5,0
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,BLUE,Dplus Kia,Pantheon,2,60,31,0.5166666666666667,9,0.3333333333333333,5,0.6,0
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,BLUE,Dplus Kia,Rakan,3,27,17,0.6296296296296297,1,1.0,2,1.0,0
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,BLUE,Dplus Kia,Renekton,4,48,23,0.4791666666666667,7,0.14285714285714285,3,0.6666666666666666,0
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,BLUE,Dplus Kia,Sivir,5,25,15,0.6,4,0.75,5,0.8,0
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,RED,Gen.G,Karma,1,29,15,0.5172413793103449,7,0.5714285714285714,1,1.0,1
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,RED,Gen.G,Skarner,2,1,1,1.0,0,,1,1.0,1
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,RED,Gen.G,Ezreal,3,59,21,0.3559322033898305,10,0.0,3,0.6666666666666666,1
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,RED,Gen.G,Nidalee,4,1,1,1.0,0,,1,1.0,1
LOLTMNT02_394531,LCK_20260502_Dplus_Kia_vs_Gen_G_S4,3,2026-05-02 09:50:07+00:00,16.08,RED,Gen.G,Sylas,5,12,7,0.5833333333333334,1,1.0,1,1.0,1
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,BLUE,Kiwoom DRX,Jarvan IV,1,73,40,0.547945205479452,13,0.7692307692307693,6,0.3333333333333333,1
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,BLUE,Kiwoom DRX,Gnar,2,53,33,0.6226415094339622,9,0.6666666666666666,11,0.5454545454545454,1
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,BLUE,Kiwoom DRX,Ryze,3,64,34,0.53125,6,0.6666666666666666,6,0.5,1
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,BLUE,Kiwoom DRX,Ashe,4,31,19,0.6129032258064516,6,0.6666666666666666,0,,1
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,BLUE,Kiwoom DRX,Seraphine,5,30,19,0.6333333333333333,6,0.5,0,,1
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,RED,Nongshim RedForce,Ezreal,1,60,22,0.36666666666666664,11,0.09090909090909091,4,0.0,0
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,RED,Nongshim RedForce,Neeko,2,52,27,0.5192307692307693,10,0.2,5,0.4,0
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,RED,Nongshim RedForce,Vayne,3,7,5,0.7142857142857143,2,1.0,0,,0
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,RED,Nongshim RedForce,Anivia,4,31,14,0.45161290322580644,7,0.2857142857142857,4,0.75,0
LOLTMNT02_394554,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,1,2026-05-02 11:03:54+00:00,16.08,RED,Nongshim RedForce,Lee Sin,5,23,13,0.5652173913043478,6,0.5,1,1.0,0
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,BLUE,Kiwoom DRX,Annie,1,32,21,0.65625,13,0.6153846153846154,1,1.0,1
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,BLUE,Kiwoom DRX,Xin Zhao,2,73,33,0.4520547945205479,16,0.25,13,0.3076923076923077,1
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,BLUE,Kiwoom DRX,Renekton,3,49,23,0.46938775510204084,8,0.125,5,0.8,1
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,BLUE,Kiwoom DRX,Yunara,4,69,32,0.463768115942029,10,0.2,13,0.3076923076923077,1
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,BLUE,Kiwoom DRX,Nautilus,5,37,15,0.40540540540540543,8,0.25,10,0.4,1
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,RED,Nongshim RedForce,Lucian,1,30,14,0.4666666666666667,7,0.42857142857142855,2,0.0,0
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,RED,Nongshim RedForce,Milio,2,12,7,0.5833333333333334,6,0.6666666666666666,0,,0
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,RED,Nongshim RedForce,Trundle,3,14,12,0.8571428571428571,5,1.0,1,1.0,0
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,RED,Nongshim RedForce,Sion,4,41,17,0.4146341463414634,7,0.5714285714285714,6,0.16666666666666666,0
LOLTMNT02_395635,LCK_20260502_Kiwoom_DRX_vs_Nongshim_RedForce_S4,2,2026-05-02 11:52:31+00:00,16.08,RED,Nongshim RedForce,Hwei,5,3,2,0.6666666666666666,1,0.0,0,,0
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,BLUE,KT Rolster,Jarvan IV,1,74,41,0.5540540540540541,14,0.7857142857142857,4,1.0,0
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,BLUE,KT Rolster,Caitlyn,2,24,13,0.5416666666666666,7,0.7142857142857143,2,0.5,0
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,BLUE,KT Rolster,Bard,3,45,28,0.6222222222222222,8,0.75,4,0.5,0
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,BLUE,KT Rolster,Renekton,4,50,24,0.48,9,0.2222222222222222,8,0.25,0
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,BLUE,KT Rolster,Mel,5,12,4,0.3333333333333333,3,0.6666666666666666,1,1.0,0
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,RED,HANJIN BRION,Annie,1,33,22,0.6666666666666666,14,0.6428571428571429,4,0.5,1
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,RED,HANJIN BRION,Lee Sin,2,24,13,0.5416666666666666,7,0.42857142857142855,2,0.0,1
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,RED,HANJIN BRION,Ezreal,3,61,22,0.36065573770491804,12,0.08333333333333333,9,0.4444444444444444,1
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,RED,HANJIN BRION,Elise,4,6,3,0.5,1,0.0,5,0.6,1
LOLTMNT02_395698,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,1,2026-05-03 08:05:43+00:00,16.08,RED,HANJIN BRION,Gnar,5,54,34,0.6296296296296297,10,0.7,3,0.3333333333333333,1
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,BLUE,HANJIN BRION,Ashe,1,32,20,0.625,7,0.7142857142857143,1,0.0,1
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,BLUE,HANJIN BRION,Lulu,2,46,19,0.41304347826086957,10,0.5,4,0.0,1
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,BLUE,HANJIN BRION,Xin Zhao,3,74,34,0.4594594594594595,17,0.29411764705882354,6,0.5,1
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,BLUE,HANJIN BRION,Jayce,4,46,21,0.45652173913043476,12,0.5833333333333334,3,0.3333333333333333,1
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,BLUE,HANJIN BRION,Aurora,5,50,18,0.36,12,0.25,5,0.6,1
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,RED,KT Rolster,Seraphine,1,31,20,0.6451612903225806,7,0.5714285714285714,4,1.0,0
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,RED,KT Rolster,Jhin,2,43,24,0.5581395348837209,10,0.7,2,1.0,0
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,RED,KT Rolster,Wukong,3,38,17,0.4473684210526316,3,0.3333333333333333,5,0.2,0
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,RED,KT Rolster,Ahri,4,28,20,0.7142857142857143,7,0.8571428571428571,4,1.0,0
LOLTMNT02_395710,LCK_20260503_HANJIN_BRION_vs_KT_Rolster_S3,2,2026-05-03 09:08:53+00:00,16.08,RED,KT Rolster,Yorick,5,19,10,0.5263157894736842,4,0.5,2,1.0,0
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,BLUE,BNK FEARX,Lucian,1,31,14,0.45161290322580644,8,0.375,7,0.42857142857142855,1
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,BLUE,BNK FEARX,Milio,2,13,7,0.5384615384615384,7,0.5714285714285714,5,0.4,1
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,BLUE,BNK FEARX,Pantheon,3,61,31,0.5081967213114754,10,0.3,8,0.625,1
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,BLUE,BNK FEARX,Annie,4,34,23,0.6764705882352942,15,0.6666666666666666,1,1.0,1
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,BLUE,BNK FEARX,Gnar,5,55,35,0.6363636363636364,11,0.7272727272727273,6,0.3333333333333333,1
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,RED,DN SOOPers,Jarvan IV,1,75,41,0.5466666666666666,15,0.7333333333333333,8,0.125,0
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,RED,DN SOOPers,Ashe,2,33,21,0.6363636363636364,8,0.75,4,0.0,0
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,RED,DN SOOPers,Seraphine,3,32,20,0.625,8,0.5,2,0.0,0
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,RED,DN SOOPers,Renekton,4,51,24,0.47058823529411764,10,0.2,5,0.4,0
LOLTMNT02_395739,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,1,2026-05-03 10:24:27+00:00,16.08,RED,DN SOOPers,Aurora,5,51,19,0.37254901960784315,13,0.3076923076923077,4,0.0,0
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,BLUE,BNK FEARX,Ezreal,1,62,23,0.3709677419354839,13,0.15384615384615385,13,0.3076923076923077,1
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,BLUE,BNK FEARX,Trundle,2,15,12,0.8,6,0.8333333333333334,2,1.0,1
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,BLUE,BNK FEARX,Neeko,3,53,27,0.5094339622641509,11,0.18181818181818182,8,0.5,1
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,BLUE,BNK FEARX,Azir,4,59,27,0.4576271186440678,9,0.5555555555555556,5,0.4,1
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,BLUE,BNK FEARX,Vayne,5,8,5,0.625,3,0.6666666666666666,0,,1
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,RED,DN SOOPers,Xin Zhao,1,75,35,0.4666666666666667,18,0.3333333333333333,3,0.0,0
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,RED,DN SOOPers,Yunara,2,70,33,0.4714285714285714,11,0.2727272727272727,8,0.25,0
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,RED,DN SOOPers,Lulu,3,47,20,0.425531914893617,11,0.5454545454545454,5,0.0,0
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,RED,DN SOOPers,Sylas,4,13,8,0.6153846153846154,2,1.0,2,0.5,0
LOLTMNT02_395741,LCK_20260503_BNK_FEARX_vs_DN_SOOPers_S4,2,2026-05-03 11:12:34+00:00,16.08,RED,DN SOOPers,Ambessa,5,54,22,0.4074074074074074,5,0.4,6,0.3333333333333333,0
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,BLUE,Nongshim RedForce,Nocturne,1,36,18,0.5,0,,3,0.3333333333333333,0
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,BLUE,Nongshim RedForce,Ezreal,2,63,24,0.38095238095238093,0,,5,0.0,0
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,BLUE,Nongshim RedForce,Neeko,3,54,28,0.5185185185185185,0,,6,0.3333333333333333,0
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,BLUE,Nongshim RedForce,Sion,4,42,17,0.40476190476190477,0,,7,0.14285714285714285,0
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,BLUE,Nongshim RedForce,Ryze,5,65,35,0.5384615384615384,0,,5,0.6,0
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,RED,Gen.G,Xin Zhao,1,76,35,0.4605263157894737,0,,9,0.6666666666666666,1
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,RED,Gen.G,Seraphine,2,33,20,0.6060606060606061,0,,8,0.5,1
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,RED,Gen.G,Ashe,3,34,21,0.6176470588235294,0,,7,0.5714285714285714,1
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,RED,Gen.G,Renekton,4,52,24,0.46153846153846156,0,,4,1.0,1
LOLTMNT01_375534,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,1,2026-05-06 08:06:15+00:00,16.09,RED,Gen.G,Cassiopeia,5,14,6,0.42857142857142855,0,,1,1.0,1
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,BLUE,Gen.G,Karma,1,30,16,0.5333333333333333,0,,2,1.0,1
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,BLUE,Gen.G,Skarner,2,2,2,1.0,0,,2,1.0,1
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,BLUE,Gen.G,Jhin,3,44,24,0.5454545454545454,0,,6,1.0,1
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,BLUE,Gen.G,Gnar,4,56,36,0.6428571428571429,0,,4,0.75,1
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,BLUE,Gen.G,Mel,5,13,4,0.3076923076923077,0,,2,0.5,1
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,RED,Nongshim RedForce,Pantheon,1,62,32,0.5161290322580645,0,,7,0.42857142857142855,0
LOLTMNT01_375573,LCK_20260506_Gen_G_vs_Nongshim_RedForce_S2,2,2026-05-06 09:11:56+00:00,16.09,RED,Nongshim RedForce,Nautilus,2,38,16,0.42105263157894735,0,,4,0.5,0
